30359,datetime
47,2015-01-25
40,2015-01-26
48,2015-01-27
54,2015-01-28
31,2015-01-29
58,2015-01-30
48,2015-01-31
59,2015-02-01
48,2015-02-02
44,2015-02-03
45,2015-02-04
57,2015-02-05
41,2015-02-06
65,2015-02-07
62,2015-02-08
52,2015-02-09
51,2015-02-10
55,2015-02-11
50,2015-02-12
49,2015-02-13
59,2015-02-14
61,2015-02-15
39,2015-02-16
44,2015-02-17
44,2015-02-18
39,2015-02-19
41,2015-02-20
37,2015-02-21
40,2015-02-22
52,2015-02-23
33,2015-02-24
53,2015-02-25
33,2015-02-26
55,2015-02-27
53,2015-02-28
71,2015-03-01
70,2015-03-02
32,2015-03-03
46,2015-03-04
46,2015-03-05
41,2015-03-06
60,2015-03-07
67,2015-03-08
45,2015-03-09
40,2015-03-10
42,2015-03-11
51,2015-03-12
60,2015-03-13
51,2015-03-14
48,2015-03-15
34,2015-03-16
40,2015-03-17
38,2015-03-18
24,2015-03-19
28,2015-03-20
31,2015-03-21
37,2015-03-22
50,2015-03-23
27,2015-03-24
32,2015-03-25
28,2015-03-26
41,2015-03-27
45,2015-03-28
50,2015-03-29
45,2015-03-30
33,2015-03-31
41,2015-04-01
43,2015-04-02
34,2015-04-03
42,2015-04-04
60,2015-04-05
50,2015-04-06
36,2015-04-07
52,2015-04-08
54,2015-04-09
42,2015-04-10
55,2015-04-11
50,2015-04-12
48,2015-04-13
35,2015-04-14
23,2015-04-15
46,2015-04-16
40,2015-04-17
52,2015-04-18
61,2015-04-19
41,2015-04-20
28,2015-04-21
42,2015-04-22
36,2015-04-23
35,2015-04-24
56,2015-04-25
62,2015-04-26
59,2015-04-27
60,2015-04-28
44,2015-04-29
60,2015-04-30
33,2015-05-01
38,2015-05-02
65,2015-05-03
37,2015-05-04
39,2015-05-05
42,2015-05-06
34,2015-05-07
40,2015-05-08
43,2015-05-09
42,2015-05-10
31,2015-05-11
39,2015-05-12
47,2015-05-13
30,2015-05-14
34,2015-05-15
44,2015-05-16
57,2015-05-17
40,2015-05-18
44,2015-05-19
24,2015-05-20
28,2015-05-21
33,2015-05-22
48,2015-05-23
45,2015-05-24
43,2015-05-25
48,2015-05-26
27,2015-05-27
39,2015-05-28
39,2015-05-29
35,2015-05-30
79,2015-05-31
46,2015-06-01
48,2015-06-02
53,2015-06-03
55,2015-06-04
45,2015-06-05
45,2015-06-06
52,2015-06-07
44,2015-06-08
39,2015-06-09
47,2015-06-10
28,2015-06-11
42,2015-06-12
53,2015-06-13
52,2015-06-14
36,2015-06-15
39,2015-06-16
37,2015-06-17
39,2015-06-18
29,2015-06-19
32,2015-06-20
30,2015-06-21
44,2015-06-22
27,2015-06-23
28,2015-06-24
30,2015-06-25
32,2015-06-26
48,2015-06-27
56,2015-06-28
48,2015-06-29
35,2015-06-30
28,2015-07-01
39,2015-07-02
62,2015-07-03
36,2015-07-04
73,2015-07-05
37,2015-07-06
50,2015-07-07
49,2015-07-08
30,2015-07-09
46,2015-07-10
48,2015-07-11
44,2015-07-12
44,2015-07-13
36,2015-07-14
39,2015-07-15
31,2015-07-16
40,2015-07-17
52,2015-07-18
53,2015-07-19
31,2015-07-20
38,2015-07-21
27,2015-07-22
16,2015-07-23
19,2015-07-24
44,2015-07-25
52,2015-07-26
52,2015-07-27
31,2015-07-28
45,2015-07-29
59,2015-07-30
35,2015-07-31
59,2015-08-01
39,2015-08-02
38,2015-08-03
27,2015-08-04
42,2015-08-05
