25026,datetime
14,2015-01-25
6,2015-01-26
18,2015-01-27
17,2015-01-28
1,2015-01-29
0,2015-01-30
18,2015-01-31
8,2015-02-01
10,2015-02-02
12,2015-02-03
0,2015-02-04
12,2015-02-05
12,2015-02-06
14,2015-02-07
2,2015-02-08
13,2015-02-09
10,2015-02-10
13,2015-02-11
7,2015-02-12
5,2015-02-13
8,2015-02-14
16,2015-02-15
12,2015-02-16
4,2015-02-17
6,2015-02-18
8,2015-02-19
7,2015-02-20
6,2015-02-21
10,2015-02-22
8,2015-02-23
8,2015-02-24
14,2015-02-25
5,2015-02-26
8,2015-02-27
5,2015-02-28
15,2015-03-01
3,2015-03-02
12,2015-03-03
9,2015-03-04
6,2015-03-05
7,2015-03-06
7,2015-03-07
10,2015-03-08
8,2015-03-09
1,2015-03-10
1,2015-03-11
5,2015-03-12
3,2015-03-13
8,2015-03-14
12,2015-03-15
3,2015-03-16
4,2015-03-17
3,2015-03-18
7,2015-03-19
2,2015-03-20
3,2015-03-21
3,2015-03-22
1,2015-03-23
8,2015-03-24
5,2015-03-25
8,2015-03-26
9,2015-03-27
14,2015-03-28
8,2015-03-29
8,2015-03-30
6,2015-03-31
6,2015-04-01
8,2015-04-02
6,2015-04-03
6,2015-04-04
5,2015-04-05
7,2015-04-06
6,2015-04-07
3,2015-04-08
3,2015-04-09
6,2015-04-10
10,2015-04-11
6,2015-04-12
3,2015-04-13
2,2015-04-14
3,2015-04-15
9,2015-04-16
7,2015-04-17
5,2015-04-18
4,2015-04-19
3,2015-04-20
5,2015-04-21
8,2015-04-22
8,2015-04-23
2,2015-04-24
7,2015-04-25
0,2015-04-26
8,2015-04-27
4,2015-04-28
8,2015-04-29
8,2015-04-30
4,2015-05-01
8,2015-05-02
5,2015-05-03
1,2015-05-04
4,2015-05-05
8,2015-05-06
5,2015-05-07
7,2015-05-08
8,2015-05-09
6,2015-05-10
6,2015-05-11
3,2015-05-12
5,2015-05-13
5,2015-05-14
2,2015-05-15
7,2015-05-16
14,2015-05-17
4,2015-05-18
2,2015-05-19
9,2015-05-20
2,2015-05-21
7,2015-05-22
14,2015-05-23
4,2015-05-24
3,2015-05-25
4,2015-05-26
7,2015-05-27
16,2015-05-28
7,2015-05-29
14,2015-05-30
7,2015-05-31
8,2015-06-01
4,2015-06-02
10,2015-06-03
11,2015-06-04
6,2015-06-05
9,2015-06-06
10,2015-06-07
11,2015-06-08
5,2015-06-09
11,2015-06-10
10,2015-06-11
5,2015-06-12
2,2015-06-13
18,2015-06-14
7,2015-06-15
5,2015-06-16
6,2015-06-17
9,2015-06-18
6,2015-06-19
13,2015-06-20
11,2015-06-21
10,2015-06-22
9,2015-06-23
7,2015-06-24
10,2015-06-25
13,2015-06-26
28,2015-06-27
4,2015-06-28
4,2015-06-29
4,2015-06-30
1,2015-07-01
10,2015-07-02
10,2015-07-03
9,2015-07-04
12,2015-07-05
9,2015-07-06
11,2015-07-07
9,2015-07-08
9,2015-07-09
9,2015-07-10
20,2015-07-11
10,2015-07-12
9,2015-07-13
12,2015-07-14
8,2015-07-15
3,2015-07-16
17,2015-07-17
11,2015-07-18
16,2015-07-19
8,2015-07-20
14,2015-07-21
14,2015-07-22
9,2015-07-23
10,2015-07-24
5,2015-07-25
14,2015-07-26
7,2015-07-27
6,2015-07-28
21,2015-07-29
5,2015-07-30
11,2015-07-31
13,2015-08-01
15,2015-08-02
11,2015-08-03
6,2015-08-04
8,2015-08-05
10,2015-08-06
8,2015-08-07
8,2015-08-08
11,2015-08-09
3,2015-08-10
10,2015-08-11
7,2015-08-12
12,2015-08-13
3,2015-08-14
9,2015-08-15
9,2015-08-16
7,2015-08-17
2,2015-08-18
4,2015-08-19
5,2015-08-20
6,2015-08-21
16,2015-08-22
10,2015-08-23
2,2015-08-24
4,2015-08-25
8,2015-08-26
15,2015-08-27
11,2015-08-28
5,2015-08-29
6,2015-08-30
9,2015-08-31
3,2015-09-01
10,2015-09-02
8,2015-09-03
6,2015-09-04
8,2015-09-05
13,2015-09-06
10,2015-09-07
4,2015-09-08
4,2015-09-09
6,2015-09-10
6,2015-09-11
14,2015-09-12
9,2015-09-13
2,2015-09-14
6,2015-09-15
3,2015-09-16
4,2015-09-17
8,2015-09-18
9,2015-09-19
5,2015-09-20
11,2015-09-21
3,2015-09-22
4,2015-09-23
8,2015-09-24
10,2015-09-25
13,2015-09-26
12,2015-09-27
10,2015-09-28
0,2015-09-29
0,2015-09-30
5,2015-10-01
8,2015-10-02
9,2015-10-03
10,2015-10-04
9,2015-10-05
4,2015-10-06
2,2015-10-07
3,2015-10-08
6,2015-10-09
7,2015-10-10
4,2015-10-11
0,2015-10-12
3,2015-10-13
4,2015-10-14
3,2015-10-15
3,2015-10-16
7,2015-10-17
2,2015-10-18
2,2015-10-19
11,2015-10-20
6,2015-10-21
5,2015-10-22
4,2015-10-23
9,2015-10-24
5,2015-10-25
3,2015-10-26
19,2015-10-27
20,2015-10-28
6,2015-10-29
15,2015-10-30
16,2015-10-31
12,2015-11-01
6,2015-11-02
2,2015-11-03
5,2015-11-04
1,2015-11-05
2,2015-11-06
1,2015-11-07
7,2015-11-08
4,2015-11-09
3,2015-11-10
7,2015-11-11
11,2015-11-12
8,2015-11-13
7,2015-11-14
19,2015-11-15
20,2015-11-16
7,2015-11-17
7,2015-11-18
10,2015-11-19
4,2015-11-20
18,2015-11-21
15,2015-11-22
7,2015-11-23
9,2015-11-24
5,2015-11-25
5,2015-11-26
13,2015-11-27
12,2015-11-28
5,2015-11-29
12,2015-11-30
6,2015-12-01
5,2015-12-02
3,2015-12-03
4,2015-12-04
4,2015-12-05
5,2015-12-06
4,2015-12-07
0,2015-12-08
4,2015-12-09
4,2015-12-10
5,2015-12-11
6,2015-12-12
4,2015-12-13
3,2015-12-14
3,2015-12-15
2,2015-12-16
1,2015-12-17
2,2015-12-18
9,2015-12-19
2,2015-12-20
0,2015-12-21
2,2015-12-22
2,2015-12-23
10,2015-12-24
8,2015-12-25
17,2015-12-26
1,2015-12-27
5,2015-12-28
5,2015-12-29
2,2015-12-30
6,2015-12-31
4,2016-01-01
6,2016-01-02
8,2016-01-03
2,2016-01-04
5,2016-01-05
3,2016-01-06
0,2016-01-07
7,2016-01-08
9,2016-01-09
5,2016-01-10
7,2016-01-11
9,2016-01-12
1,2016-01-13
4,2016-01-14
6,2016-01-15
5,2016-01-16
6,2016-01-17
6,2016-01-18
3,2016-01-19
7,2016-01-20
7,2016-01-21
3,2016-01-22
7,2016-01-23
14,2016-01-24
1,2016-01-25
7,2016-01-26
9,2016-01-27
9,2016-01-28
9,2016-01-29
5,2016-01-30
15,2016-01-31
10,2016-02-01
8,2016-02-02
2,2016-02-03
4,2016-02-04
17,2016-02-05
14,2016-02-06
6,2016-02-07
7,2016-02-08
2,2016-02-09
5,2016-02-10
7,2016-02-11
5,2016-02-12
6,2016-02-13
5,2016-02-14
9,2016-02-15
6,2016-02-16
1,2016-02-17
4,2016-02-18
9,2016-02-19
9,2016-02-20
11,2016-02-21
5,2016-02-22
10,2016-02-23
9,2016-02-24
12,2016-02-25
14,2016-02-26
11,2016-02-27
7,2016-02-28
11,2016-02-29
8,2016-03-01
5,2016-03-02
3,2016-03-03
7,2016-03-04
4,2016-03-05
4,2016-03-06
9,2016-03-07
7,2016-03-08
4,2016-03-09
2,2016-03-10
8,2016-03-11
4,2016-03-12
8,2016-03-13
3,2016-03-14
11,2016-03-15
5,2016-03-16
9,2016-03-17
2,2016-03-18
7,2016-03-19
3,2016-03-20
18,2016-03-21
7,2016-03-22
11,2016-03-23
8,2016-03-24
5,2016-03-25
13,2016-03-26
17,2016-03-27
5,2016-03-28
5,2016-03-29
8,2016-03-30
7,2016-03-31
7,2016-04-01
9,2016-04-02
8,2016-04-03
4,2016-04-04
3,2016-04-05
5,2016-04-06
4,2016-04-07
7,2016-04-08
4,2016-04-09
8,2016-04-10
7,2016-04-11
1,2016-04-12
7,2016-04-13
12,2016-04-14
5,2016-04-15
9,2016-04-16
9,2016-04-17
9,2016-04-18
3,2016-04-19
7,2016-04-20
3,2016-04-21
12,2016-04-22
13,2016-04-23
12,2016-04-24
10,2016-04-25
11,2016-04-26
14,2016-04-27
6,2016-04-28
11,2016-04-29
12,2016-04-30
9,2016-05-01
10,2016-05-02
2,2016-05-03
4,2016-05-04
12,2016-05-05
2,2016-05-06
6,2016-05-07
13,2016-05-08
4,2016-05-09
11,2016-05-10
11,2016-05-11
8,2016-05-12
5,2016-05-13
6,2016-05-14
10,2016-05-15
4,2016-05-16
10,2016-05-17
3,2016-05-18
8,2016-05-19
5,2016-05-20
10,2016-05-21
10,2016-05-22
15,2016-05-23
8,2016-05-24
7,2016-05-25
7,2016-05-26
15,2016-05-27
28,2016-05-28
6,2016-05-29
0,2016-05-30
14,2016-05-31
7,2016-06-01
12,2016-06-02
8,2016-06-03
17,2016-06-04
16,2016-06-05
16,2016-06-06
6,2016-06-07
13,2016-06-08
10,2016-06-09
10,2016-06-10
12,2016-06-11
16,2016-06-12
6,2016-06-13
10,2016-06-14
7,2016-06-15
7,2016-06-16
8,2016-06-17
16,2016-06-18
9,2016-06-19
16,2016-06-20
12,2016-06-21
8,2016-06-22
6,2016-06-23
9,2016-06-24
25,2016-06-25
16,2016-06-26
5,2016-06-27
2,2016-06-28
4,2016-06-29
5,2016-06-30
5,2016-07-01
14,2016-07-02
13,2016-07-03
7,2016-07-04
12,2016-07-05
3,2016-07-06
9,2016-07-07
10,2016-07-08
11,2016-07-09
18,2016-07-10
10,2016-07-11
8,2016-07-12
3,2016-07-13
8,2016-07-14
8,2016-07-15
15,2016-07-16
15,2016-07-17
6,2016-07-18
8,2016-07-19
6,2016-07-20
6,2016-07-21
6,2016-07-22
2,2016-07-23
10,2016-07-24
12,2016-07-25
11,2016-07-26
2,2016-07-27
16,2016-07-28
14,2016-07-29
24,2016-07-30
12,2016-07-31
0,2016-08-01
10,2016-08-02
5,2016-08-03
5,2016-08-04
10,2016-08-05
16,2016-08-06
4,2016-08-07
10,2016-08-08
9,2016-08-09
4,2016-08-10
8,2016-08-11
8,2016-08-12
12,2016-08-13
11,2016-08-14
2,2016-08-15
4,2016-08-16
4,2016-08-17
9,2016-08-18
9,2016-08-19
12,2016-08-20
8,2016-08-21
4,2016-08-22
8,2016-08-23
9,2016-08-24
13,2016-08-25
5,2016-08-26
21,2016-08-27
13,2016-08-28
12,2016-08-29
11,2016-08-30
10,2016-08-31
2,2016-09-01
8,2016-09-02
8,2016-09-03
10,2016-09-04
5,2016-09-05
7,2016-09-06
0,2016-09-07
5,2016-09-08
7,2016-09-09
13,2016-09-10
3,2016-09-11
2,2016-09-12
5,2016-09-13
6,2016-09-14
7,2016-09-15
15,2016-09-16
8,2016-09-17
9,2016-09-18
0,2016-09-19
13,2016-09-20
13,2016-09-21
6,2016-09-22
4,2016-09-23
11,2016-09-24
12,2016-09-25
9,2016-09-26
19,2016-09-27
9,2016-09-28
20,2016-09-29
6,2016-09-30
4,2016-10-01
18,2016-10-02
8,2016-10-03
5,2016-10-04
12,2016-10-05
9,2016-10-06
11,2016-10-07
6,2016-10-08
9,2016-10-09
4,2016-10-10
5,2016-10-11
