8699,datetime
14,2015-01-25
5,2015-01-26
7,2015-01-27
15,2015-01-28
4,2015-01-29
12,2015-01-30
7,2015-01-31
12,2015-02-01
10,2015-02-02
11,2015-02-03
12,2015-02-04
15,2015-02-05
11,2015-02-06
13,2015-02-07
10,2015-02-08
12,2015-02-09
9,2015-02-10
12,2015-02-11
11,2015-02-12
8,2015-02-13
12,2015-02-14
8,2015-02-15
20,2015-02-16
5,2015-02-17
3,2015-02-18
13,2015-02-19
11,2015-02-20
10,2015-02-21
13,2015-02-22
7,2015-02-23
13,2015-02-24
14,2015-02-25
7,2015-02-26
14,2015-02-27
11,2015-02-28
11,2015-03-01
17,2015-03-02
8,2015-03-03
11,2015-03-04
7,2015-03-05
16,2015-03-06
11,2015-03-07
16,2015-03-08
3,2015-03-09
14,2015-03-10
3,2015-03-11
8,2015-03-12
5,2015-03-13
6,2015-03-14
14,2015-03-15
11,2015-03-16
6,2015-03-17
7,2015-03-18
5,2015-03-19
5,2015-03-20
10,2015-03-21
10,2015-03-22
5,2015-03-23
6,2015-03-24
2,2015-03-25
9,2015-03-26
11,2015-03-27
10,2015-03-28
16,2015-03-29
6,2015-03-30
2,2015-03-31
4,2015-04-01
8,2015-04-02
6,2015-04-03
13,2015-04-04
15,2015-04-05
11,2015-04-06
5,2015-04-07
8,2015-04-08
6,2015-04-09
9,2015-04-10
17,2015-04-11
8,2015-04-12
10,2015-04-13
6,2015-04-14
3,2015-04-15
7,2015-04-16
6,2015-04-17
5,2015-04-18
15,2015-04-19
11,2015-04-20
5,2015-04-21
13,2015-04-22
7,2015-04-23
7,2015-04-24
6,2015-04-25
11,2015-04-26
17,2015-04-27
15,2015-04-28
15,2015-04-29
7,2015-04-30
23,2015-05-01
17,2015-05-02
22,2015-05-03
10,2015-05-04
3,2015-05-05
15,2015-05-06
5,2015-05-07
10,2015-05-08
11,2015-05-09
11,2015-05-10
11,2015-05-11
8,2015-05-12
8,2015-05-13
15,2015-05-14
8,2015-05-15
8,2015-05-16
9,2015-05-17
11,2015-05-18
5,2015-05-19
5,2015-05-20
5,2015-05-21
3,2015-05-22
12,2015-05-23
1,2015-05-24
6,2015-05-25
14,2015-05-26
11,2015-05-27
13,2015-05-28
15,2015-05-29
12,2015-05-30
4,2015-05-31
2,2015-06-01
0,2015-06-02
7,2015-06-03
9,2015-06-04
7,2015-06-05
18,2015-06-06
17,2015-06-07
8,2015-06-08
5,2015-06-09
9,2015-06-10
16,2015-06-11
15,2015-06-12
16,2015-06-13
13,2015-06-14
8,2015-06-15
7,2015-06-16
4,2015-06-17
12,2015-06-18
10,2015-06-19
14,2015-06-20
17,2015-06-21
11,2015-06-22
10,2015-06-23
10,2015-06-24
12,2015-06-25
7,2015-06-26
22,2015-06-27
21,2015-06-28
13,2015-06-29
13,2015-06-30
18,2015-07-01
21,2015-07-02
13,2015-07-03
17,2015-07-04
12,2015-07-05
14,2015-07-06
12,2015-07-07
14,2015-07-08
10,2015-07-09
14,2015-07-10
16,2015-07-11
14,2015-07-12
15,2015-07-13
11,2015-07-14
9,2015-07-15
15,2015-07-16
15,2015-07-17
19,2015-07-18
13,2015-07-19
13,2015-07-20
11,2015-07-21
13,2015-07-22
13,2015-07-23
14,2015-07-24
12,2015-07-25
16,2015-07-26
3,2015-07-27
7,2015-07-28
15,2015-07-29
20,2015-07-30
14,2015-07-31
11,2015-08-01
20,2015-08-02
11,2015-08-03
2,2015-08-04
16,2015-08-05
19,2015-08-06
14,2015-08-07
16,2015-08-08
29,2015-08-09
2,2015-08-10
21,2015-08-11
16,2015-08-12
17,2015-08-13
13,2015-08-14
17,2015-08-15
21,2015-08-16
7,2015-08-17
20,2015-08-18
8,2015-08-19
14,2015-08-20
9,2015-08-21
11,2015-08-22
14,2015-08-23
10,2015-08-24
7,2015-08-25
8,2015-08-26
12,2015-08-27
11,2015-08-28
19,2015-08-29
14,2015-08-30
11,2015-08-31
12,2015-09-01
15,2015-09-02
15,2015-09-03
14,2015-09-04
17,2015-09-05
15,2015-09-06
7,2015-09-07
10,2015-09-08
10,2015-09-09
14,2015-09-10
12,2015-09-11
9,2015-09-12
10,2015-09-13
12,2015-09-14
9,2015-09-15
12,2015-09-16
17,2015-09-17
11,2015-09-18
19,2015-09-19
19,2015-09-20
6,2015-09-21
3,2015-09-22
10,2015-09-23
6,2015-09-24
9,2015-09-25
15,2015-09-26
10,2015-09-27
17,2015-09-28
11,2015-09-29
12,2015-09-30
11,2015-10-01
4,2015-10-02
12,2015-10-03
13,2015-10-04
2,2015-10-05
15,2015-10-06
7,2015-10-07
18,2015-10-08
11,2015-10-09
18,2015-10-10
14,2015-10-11
15,2015-10-12
11,2015-10-13
6,2015-10-14
12,2015-10-15
9,2015-10-16
16,2015-10-17
14,2015-10-18
12,2015-10-19
15,2015-10-20
13,2015-10-21
9,2015-10-22
13,2015-10-23
11,2015-10-24
10,2015-10-25
16,2015-10-26
8,2015-10-27
11,2015-10-28
21,2015-10-29
