5525,datetime
33,2015-01-25
28,2015-01-26
17,2015-01-27
15,2015-01-28
11,2015-01-29
19,2015-01-30
24,2015-01-31
40,2015-02-01
15,2015-02-02
12,2015-02-03
19,2015-02-04
26,2015-02-05
17,2015-02-06
36,2015-02-07
62,2015-02-08
39,2015-02-09
11,2015-02-10
11,2015-02-11
18,2015-02-12
13,2015-02-13
19,2015-02-14
33,2015-02-15
37,2015-02-16
30,2015-02-17
15,2015-02-18
13,2015-02-19
13,2015-02-20
15,2015-02-21
44,2015-02-22
24,2015-02-23
18,2015-02-24
33,2015-02-25
21,2015-02-26
19,2015-02-27
28,2015-02-28
54,2015-03-01
30,2015-03-02
10,2015-03-03
17,2015-03-04
22,2015-03-05
16,2015-03-06
31,2015-03-07
42,2015-03-08
41,2015-03-09
22,2015-03-10
19,2015-03-11
24,2015-03-12
20,2015-03-13
15,2015-03-14
21,2015-03-15
25,2015-03-16
15,2015-03-17
24,2015-03-18
15,2015-03-19
12,2015-03-20
23,2015-03-21
38,2015-03-22
42,2015-03-23
22,2015-03-24
26,2015-03-25
20,2015-03-26
30,2015-03-27
27,2015-03-28
33,2015-03-29
45,2015-03-30
36,2015-03-31
14,2015-04-01
24,2015-04-02
13,2015-04-03
21,2015-04-04
26,2015-04-05
38,2015-04-06
1,2015-04-07
22,2015-04-08
15,2015-04-09
21,2015-04-10
33,2015-04-11
52,2015-04-12
42,2015-04-13
22,2015-04-14
23,2015-04-15
14,2015-04-16
26,2015-04-17
33,2015-04-18
48,2015-04-19
23,2015-04-20
19,2015-04-21
28,2015-04-22
20,2015-04-23
20,2015-04-24
23,2015-04-25
39,2015-04-26
43,2015-04-27
20,2015-04-28
25,2015-04-29
23,2015-04-30
29,2015-05-01
29,2015-05-02
46,2015-05-03
36,2015-05-04
13,2015-05-05
27,2015-05-06
11,2015-05-07
25,2015-05-08
13,2015-05-09
27,2015-05-10
35,2015-05-11
16,2015-05-12
9,2015-05-13
9,2015-05-14
22,2015-05-15
19,2015-05-16
32,2015-05-17
30,2015-05-18
20,2015-05-19
13,2015-05-20
19,2015-05-21
20,2015-05-22
37,2015-05-23
31,2015-05-24
27,2015-05-25
19,2015-05-26
32,2015-05-27
19,2015-05-28
20,2015-05-29
13,2015-05-30
36,2015-05-31
36,2015-06-01
18,2015-06-02
14,2015-06-03
24,2015-06-04
21,2015-06-05
35,2015-06-06
35,2015-06-07
42,2015-06-08
28,2015-06-09
28,2015-06-10
14,2015-06-11
20,2015-06-12
24,2015-06-13
46,2015-06-14
65,2015-06-15
36,2015-06-16
39,2015-06-17
24,2015-06-18
23,2015-06-19
27,2015-06-20
37,2015-06-21
50,2015-06-22
18,2015-06-23
14,2015-06-24
19,2015-06-25
30,2015-06-26
35,2015-06-27
70,2015-06-28
70,2015-06-29
29,2015-06-30
21,2015-07-01
24,2015-07-02
32,2015-07-03
37,2015-07-04
38,2015-07-05
31,2015-07-06
16,2015-07-07
9,2015-07-08
23,2015-07-09
23,2015-07-10
17,2015-07-11
49,2015-07-12
45,2015-07-13
25,2015-07-14
19,2015-07-15
23,2015-07-16
33,2015-07-17
32,2015-07-18
40,2015-07-19
40,2015-07-20
30,2015-07-21
19,2015-07-22
26,2015-07-23
23,2015-07-24
29,2015-07-25
55,2015-07-26
30,2015-07-27
28,2015-07-28
24,2015-07-29
16,2015-07-30
20,2015-07-31
33,2015-08-01
51,2015-08-02
43,2015-08-03
25,2015-08-04
29,2015-08-05
25,2015-08-06
17,2015-08-07
29,2015-08-08
34,2015-08-09
49,2015-08-10
37,2015-08-11
22,2015-08-12
27,2015-08-13
22,2015-08-14
28,2015-08-15
47,2015-08-16
35,2015-08-17
27,2015-08-18
42,2015-08-19
16,2015-08-20
21,2015-08-21
24,2015-08-22
35,2015-08-23
32,2015-08-24
36,2015-08-25
20,2015-08-26
21,2015-08-27
20,2015-08-28
30,2015-08-29
40,2015-08-30
28,2015-08-31
28,2015-09-01
27,2015-09-02
23,2015-09-03
19,2015-09-04
27,2015-09-05
57,2015-09-06
37,2015-09-07
18,2015-09-08
24,2015-09-09
23,2015-09-10
28,2015-09-11
25,2015-09-12
31,2015-09-13
36,2015-09-14
24,2015-09-15
28,2015-09-16
24,2015-09-17
30,2015-09-18
30,2015-09-19
48,2015-09-20
38,2015-09-21
17,2015-09-22
16,2015-09-23
29,2015-09-24
24,2015-09-25
24,2015-09-26
36,2015-09-27
33,2015-09-28
16,2015-09-29
23,2015-09-30
14,2015-10-01
20,2015-10-02
27,2015-10-03
35,2015-10-04
34,2015-10-05
20,2015-10-06
22,2015-10-07
28,2015-10-08
21,2015-10-09
33,2015-10-10
47,2015-10-11
32,2015-10-12
22,2015-10-13
20,2015-10-14
17,2015-10-15
16,2015-10-16
21,2015-10-17
30,2015-10-18
31,2015-10-19
29,2015-10-20
8,2015-10-21
24,2015-10-22
19,2015-10-23
36,2015-10-24
45,2015-10-25
53,2015-10-26
21,2015-10-27
16,2015-10-28
25,2015-10-29
13,2015-10-30
20,2015-10-31
33,2015-11-01
32,2015-11-02
13,2015-11-03
16,2015-11-04
16,2015-11-05
21,2015-11-06
18,2015-11-07
44,2015-11-08
25,2015-11-09
15,2015-11-10
16,2015-11-11
23,2015-11-12
14,2015-11-13
14,2015-11-14
38,2015-11-15
30,2015-11-16
15,2015-11-17
15,2015-11-18
14,2015-11-19
28,2015-11-20
48,2015-11-21
24,2015-11-22
29,2015-11-23
14,2015-11-24
16,2015-11-25
22,2015-11-26
22,2015-11-27
27,2015-11-28
46,2015-11-29
39,2015-11-30
29,2015-12-01
27,2015-12-02
11,2015-12-03
13,2015-12-04
24,2015-12-05
44,2015-12-06
29,2015-12-07
20,2015-12-08
19,2015-12-09
29,2015-12-10
23,2015-12-11
25,2015-12-12
33,2015-12-13
34,2015-12-14
27,2015-12-15
39,2015-12-16
31,2015-12-17
37,2015-12-18
44,2015-12-19
23,2015-12-20
0,2015-12-21
16,2015-12-22
20,2015-12-23
15,2015-12-24
27,2015-12-25
27,2015-12-26
26,2015-12-27
15,2015-12-28
20,2015-12-29
11,2015-12-30
16,2015-12-31
21,2016-01-01
26,2016-01-02
31,2016-01-03
26,2016-01-04
20,2016-01-05
22,2016-01-06
17,2016-01-07
19,2016-01-08
22,2016-01-09
26,2016-01-10
29,2016-01-11
20,2016-01-12
15,2016-01-13
21,2016-01-14
11,2016-01-15
21,2016-01-16
35,2016-01-17
24,2016-01-18
