8908,datetime
56,2015-01-25
55,2015-01-26
45,2015-01-27
57,2015-01-28
54,2015-01-29
67,2015-01-30
46,2015-01-31
97,2015-02-01
76,2015-02-02
67,2015-02-03
70,2015-02-04
64,2015-02-05
62,2015-02-06
81,2015-02-07
93,2015-02-08
110,2015-02-09
63,2015-02-10
52,2015-02-11
46,2015-02-12
54,2015-02-13
51,2015-02-14
64,2015-02-15
81,2015-02-16
61,2015-02-17
52,2015-02-18
33,2015-02-19
45,2015-02-20
59,2015-02-21
78,2015-02-22
53,2015-02-23
40,2015-02-24
56,2015-02-25
50,2015-02-26
59,2015-02-27
55,2015-02-28
96,2015-03-01
98,2015-03-02
63,2015-03-03
75,2015-03-04
55,2015-03-05
64,2015-03-06
48,2015-03-07
72,2015-03-08
64,2015-03-09
67,2015-03-10
55,2015-03-11
42,2015-03-12
63,2015-03-13
56,2015-03-14
58,2015-03-15
78,2015-03-16
45,2015-03-17
51,2015-03-18
44,2015-03-19
45,2015-03-20
45,2015-03-21
58,2015-03-22
59,2015-03-23
61,2015-03-24
43,2015-03-25
60,2015-03-26
54,2015-03-27
72,2015-03-28
84,2015-03-29
84,2015-03-30
99,2015-03-31
55,2015-04-01
57,2015-04-02
46,2015-04-03
42,2015-04-04
73,2015-04-05
80,2015-04-06
66,2015-04-07
58,2015-04-08
50,2015-04-09
42,2015-04-10
66,2015-04-11
86,2015-04-12
96,2015-04-13
45,2015-04-14
56,2015-04-15
59,2015-04-16
48,2015-04-17
57,2015-04-18
86,2015-04-19
98,2015-04-20
47,2015-04-21
45,2015-04-22
55,2015-04-23
30,2015-04-24
59,2015-04-25
67,2015-04-26
87,2015-04-27
73,2015-04-28
64,2015-04-29
58,2015-04-30
66,2015-05-01
61,2015-05-02
66,2015-05-03
62,2015-05-04
67,2015-05-05
67,2015-05-06
60,2015-05-07
61,2015-05-08
67,2015-05-09
60,2015-05-10
56,2015-05-11
46,2015-05-12
39,2015-05-13
55,2015-05-14
52,2015-05-15
61,2015-05-16
76,2015-05-17
71,2015-05-18
75,2015-05-19
66,2015-05-20
58,2015-05-21
49,2015-05-22
56,2015-05-23
56,2015-05-24
66,2015-05-25
73,2015-05-26
45,2015-05-27
67,2015-05-28
59,2015-05-29
55,2015-05-30
74,2015-05-31
78,2015-06-01
70,2015-06-02
72,2015-06-03
67,2015-06-04
78,2015-06-05
75,2015-06-06
69,2015-06-07
63,2015-06-08
61,2015-06-09
59,2015-06-10
86,2015-06-11
47,2015-06-12
71,2015-06-13
68,2015-06-14
81,2015-06-15
89,2015-06-16
83,2015-06-17
57,2015-06-18
49,2015-06-19
55,2015-06-20
66,2015-06-21
70,2015-06-22
39,2015-06-23
42,2015-06-24
45,2015-06-25
40,2015-06-26
104,2015-06-27
78,2015-06-28
61,2015-06-29
77,2015-06-30
71,2015-07-01
65,2015-07-02
71,2015-07-03
62,2015-07-04
101,2015-07-05
70,2015-07-06
48,2015-07-07
53,2015-07-08
52,2015-07-09
52,2015-07-10
59,2015-07-11
80,2015-07-12
77,2015-07-13
64,2015-07-14
65,2015-07-15
82,2015-07-16
74,2015-07-17
75,2015-07-18
73,2015-07-19
81,2015-07-20
56,2015-07-21
59,2015-07-22
57,2015-07-23
60,2015-07-24
52,2015-07-25
86,2015-07-26
67,2015-07-27
74,2015-07-28
61,2015-07-29
74,2015-07-30
64,2015-07-31
68,2015-08-01
91,2015-08-02
108,2015-08-03
98,2015-08-04
92,2015-08-05
83,2015-08-06
64,2015-08-07
84,2015-08-08
107,2015-08-09
114,2015-08-10
89,2015-08-11
87,2015-08-12
67,2015-08-13
67,2015-08-14
70,2015-08-15
95,2015-08-16
84,2015-08-17
91,2015-08-18
73,2015-08-19
59,2015-08-20
56,2015-08-21
60,2015-08-22
87,2015-08-23
86,2015-08-24
52,2015-08-25
52,2015-08-26
53,2015-08-27
69,2015-08-28
85,2015-08-29
94,2015-08-30
73,2015-08-31
89,2015-09-01
69,2015-09-02
62,2015-09-03
66,2015-09-04
89,2015-09-05
98,2015-09-06
96,2015-09-07
53,2015-09-08
58,2015-09-09
57,2015-09-10
42,2015-09-11
50,2015-09-12
71,2015-09-13
100,2015-09-14
66,2015-09-15
81,2015-09-16
65,2015-09-17
37,2015-09-18
54,2015-09-19
75,2015-09-20
70,2015-09-21
68,2015-09-22
66,2015-09-23
56,2015-09-24
42,2015-09-25
56,2015-09-26
80,2015-09-27
99,2015-09-28
73,2015-09-29
69,2015-09-30
60,2015-10-01
63,2015-10-02
83,2015-10-03
68,2015-10-04
112,2015-10-05
79,2015-10-06
78,2015-10-07
82,2015-10-08
65,2015-10-09
86,2015-10-10
61,2015-10-11
92,2015-10-12
79,2015-10-13
58,2015-10-14
62,2015-10-15
37,2015-10-16
56,2015-10-17
77,2015-10-18
88,2015-10-19
43,2015-10-20
55,2015-10-21
54,2015-10-22
53,2015-10-23
68,2015-10-24
99,2015-10-25
80,2015-10-26
45,2015-10-27
82,2015-10-28
65,2015-10-29
65,2015-10-30
62,2015-10-31
60,2015-11-01
78,2015-11-02
55,2015-11-03
48,2015-11-04
59,2015-11-05
69,2015-11-06
71,2015-11-07
72,2015-11-08
76,2015-11-09
47,2015-11-10
65,2015-11-11
56,2015-11-12
49,2015-11-13
69,2015-11-14
82,2015-11-15
86,2015-11-16
66,2015-11-17
77,2015-11-18
61,2015-11-19
86,2015-11-20
151,2015-11-21
74,2015-11-22
80,2015-11-23
70,2015-11-24
50,2015-11-25
49,2015-11-26
75,2015-11-27
68,2015-11-28
98,2015-11-29
115,2015-11-30
78,2015-12-01
78,2015-12-02
57,2015-12-03
70,2015-12-04
79,2015-12-05
106,2015-12-06
96,2015-12-07
78,2015-12-08
64,2015-12-09
65,2015-12-10
58,2015-12-11
78,2015-12-12
84,2015-12-13
92,2015-12-14
67,2015-12-15
77,2015-12-16
69,2015-12-17
98,2015-12-18
103,2015-12-19
86,2015-12-20
0,2015-12-21
82,2015-12-22
75,2015-12-23
58,2015-12-24
63,2015-12-25
89,2015-12-26
63,2015-12-27
49,2015-12-28
67,2015-12-29
58,2015-12-30
59,2015-12-31
55,2016-01-01
63,2016-01-02
70,2016-01-03
89,2016-01-04
59,2016-01-05
54,2016-01-06
48,2016-01-07
43,2016-01-08
49,2016-01-09
76,2016-01-10
101,2016-01-11
64,2016-01-12
61,2016-01-13
44,2016-01-14
43,2016-01-15
60,2016-01-16
65,2016-01-17
68,2016-01-18
51,2016-01-19
48,2016-01-20
46,2016-01-21
40,2016-01-22
50,2016-01-23
49,2016-01-24
62,2016-01-25
42,2016-01-26
37,2016-01-27
60,2016-01-28
58,2016-01-29
58,2016-01-30
72,2016-01-31
90,2016-02-01
76,2016-02-02
45,2016-02-03
53,2016-02-04
74,2016-02-05
55,2016-02-06
67,2016-02-07
69,2016-02-08
54,2016-02-09
49,2016-02-10
52,2016-02-11
58,2016-02-12
26,2016-02-13
70,2016-02-14
85,2016-02-15
73,2016-02-16
55,2016-02-17
54,2016-02-18
43,2016-02-19
73,2016-02-20
61,2016-02-21
69,2016-02-22
53,2016-02-23
53,2016-02-24
52,2016-02-25
63,2016-02-26
72,2016-02-27
82,2016-02-28
83,2016-02-29
81,2016-03-01
48,2016-03-02
68,2016-03-03
77,2016-03-04
70,2016-03-05
63,2016-03-06
72,2016-03-07
54,2016-03-08
47,2016-03-09
54,2016-03-10
59,2016-03-11
47,2016-03-12
67,2016-03-13
67,2016-03-14
50,2016-03-15
54,2016-03-16
51,2016-03-17
49,2016-03-18
53,2016-03-19
62,2016-03-20
62,2016-03-21
52,2016-03-22
23,2016-03-23
52,2016-03-24
57,2016-03-25
65,2016-03-26
72,2016-03-27
77,2016-03-28
76,2016-03-29
