27310,datetime
64,2015-01-25
37,2015-01-26
36,2015-01-27
48,2015-01-28
31,2015-01-29
39,2015-01-30
67,2015-01-31
65,2015-02-01
54,2015-02-02
35,2015-02-03
4,2015-02-04
41,2015-02-05
41,2015-02-06
46,2015-02-07
46,2015-02-08
53,2015-02-09
41,2015-02-10
45,2015-02-11
34,2015-02-12
49,2015-02-13
53,2015-02-14
52,2015-02-15
38,2015-02-16
36,2015-02-17
29,2015-02-18
44,2015-02-19
46,2015-02-20
31,2015-02-21
47,2015-02-22
48,2015-02-23
30,2015-02-24
42,2015-02-25
39,2015-02-26
25,2015-02-27
27,2015-02-28
43,2015-03-01
34,2015-03-02
29,2015-03-03
29,2015-03-04
19,2015-03-05
7,2015-03-06
42,2015-03-07
30,2015-03-08
32,2015-03-09
46,2015-03-10
27,2015-03-11
33,2015-03-12
36,2015-03-13
34,2015-03-14
32,2015-03-15
29,2015-03-16
32,2015-03-17
18,2015-03-18
24,2015-03-19
41,2015-03-20
30,2015-03-21
44,2015-03-22
36,2015-03-23
15,2015-03-24
26,2015-03-25
33,2015-03-26
18,2015-03-27
53,2015-03-28
56,2015-03-29
17,2015-03-30
34,2015-03-31
40,2015-04-01
22,2015-04-02
35,2015-04-03
25,2015-04-04
35,2015-04-05
32,2015-04-06
20,2015-04-07
33,2015-04-08
35,2015-04-09
33,2015-04-10
28,2015-04-11
30,2015-04-12
33,2015-04-13
27,2015-04-14
21,2015-04-15
17,2015-04-16
45,2015-04-17
40,2015-04-18
32,2015-04-19
25,2015-04-20
17,2015-04-21
32,2015-04-22
13,2015-04-23
24,2015-04-24
31,2015-04-25
13,2015-04-26
9,2015-04-27
0,2015-04-28
25,2015-04-29
32,2015-04-30
12,2015-05-01
15,2015-05-02
19,2015-05-03
24,2015-05-04
22,2015-05-05
21,2015-05-06
16,2015-05-07
18,2015-05-08
21,2015-05-09
24,2015-05-10
14,2015-05-11
7,2015-05-12
18,2015-05-13
23,2015-05-14
14,2015-05-15
27,2015-05-16
29,2015-05-17
27,2015-05-18
15,2015-05-19
12,2015-05-20
14,2015-05-21
30,2015-05-22
32,2015-05-23
18,2015-05-24
17,2015-05-25
24,2015-05-26
23,2015-05-27
15,2015-05-28
23,2015-05-29
35,2015-05-30
37,2015-05-31
43,2015-06-01
31,2015-06-02
31,2015-06-03
32,2015-06-04
67,2015-06-05
25,2015-06-06
35,2015-06-07
30,2015-06-08
24,2015-06-09
22,2015-06-10
24,2015-06-11
25,2015-06-12
31,2015-06-13
19,2015-06-14
13,2015-06-15
21,2015-06-16
23,2015-06-17
17,2015-06-18
21,2015-06-19
27,2015-06-20
21,2015-06-21
17,2015-06-22
26,2015-06-23
22,2015-06-24
21,2015-06-25
34,2015-06-26
35,2015-06-27
55,2015-06-28
4,2015-06-29
0,2015-06-30
0,2015-07-01
0,2015-07-02
18,2015-07-03
23,2015-07-04
29,2015-07-05
18,2015-07-06
31,2015-07-07
25,2015-07-08
21,2015-07-09
23,2015-07-10
36,2015-07-11
41,2015-07-12
27,2015-07-13
23,2015-07-14
18,2015-07-15
27,2015-07-16
32,2015-07-17
33,2015-07-18
28,2015-07-19
22,2015-07-20
39,2015-07-21
22,2015-07-22
24,2015-07-23
29,2015-07-24
25,2015-07-25
33,2015-07-26
32,2015-07-27
42,2015-07-28
39,2015-07-29
33,2015-07-30
26,2015-07-31
34,2015-08-01
36,2015-08-02
24,2015-08-03
23,2015-08-04
34,2015-08-05
36,2015-08-06
27,2015-08-07
20,2015-08-08
26,2015-08-09
39,2015-08-10
26,2015-08-11
36,2015-08-12
32,2015-08-13
34,2015-08-14
29,2015-08-15
32,2015-08-16
24,2015-08-17
37,2015-08-18
21,2015-08-19
27,2015-08-20
26,2015-08-21
19,2015-08-22
32,2015-08-23
30,2015-08-24
31,2015-08-25
32,2015-08-26
48,2015-08-27
33,2015-08-28
41,2015-08-29
21,2015-08-30
31,2015-08-31
40,2015-09-01
17,2015-09-02
21,2015-09-03
36,2015-09-04
21,2015-09-05
19,2015-09-06
29,2015-09-07
41,2015-09-08
8,2015-09-09
17,2015-09-10
23,2015-09-11
25,2015-09-12
19,2015-09-13
21,2015-09-14
16,2015-09-15
28,2015-09-16
16,2015-09-17
9,2015-09-18
10,2015-09-19
12,2015-09-20
4,2015-09-21
14,2015-09-22
10,2015-09-23
6,2015-09-24
13,2015-09-25
17,2015-09-26
29,2015-09-27
28,2015-09-28
19,2015-09-29
16,2015-09-30
15,2015-10-01
18,2015-10-02
16,2015-10-03
21,2015-10-04
28,2015-10-05
26,2015-10-06
11,2015-10-07
17,2015-10-08
14,2015-10-09
19,2015-10-10
13,2015-10-11
19,2015-10-12
18,2015-10-13
17,2015-10-14
16,2015-10-15
10,2015-10-16
16,2015-10-17
16,2015-10-18
14,2015-10-19
11,2015-10-20
11,2015-10-21
6,2015-10-22
18,2015-10-23
23,2015-10-24
29,2015-10-25
14,2015-10-26
10,2015-10-27
16,2015-10-28
19,2015-10-29
11,2015-10-30
14,2015-10-31
15,2015-11-01
11,2015-11-02
8,2015-11-03
11,2015-11-04
7,2015-11-05
11,2015-11-06
6,2015-11-07
3,2015-11-08
8,2015-11-09
10,2015-11-10
15,2015-11-11
8,2015-11-12
5,2015-11-13
24,2015-11-14
24,2015-11-15
16,2015-11-16
20,2015-11-17
15,2015-11-18
20,2015-11-19
26,2015-11-20
44,2015-11-21
35,2015-11-22
21,2015-11-23
13,2015-11-24
18,2015-11-25
25,2015-11-26
48,2015-11-27
35,2015-11-28
28,2015-11-29
22,2015-11-30
24,2015-12-01
22,2015-12-02
27,2015-12-03
28,2015-12-04
25,2015-12-05
23,2015-12-06
31,2015-12-07
20,2015-12-08
25,2015-12-09
24,2015-12-10
29,2015-12-11
25,2015-12-12
27,2015-12-13
23,2015-12-14
22,2015-12-15
33,2015-12-16
19,2015-12-17
32,2015-12-18
47,2015-12-19
50,2015-12-20
0,2015-12-21
40,2015-12-22
25,2015-12-23
26,2015-12-24
24,2015-12-25
19,2015-12-26
37,2015-12-27
21,2015-12-28
20,2015-12-29
34,2015-12-30
22,2015-12-31
28,2016-01-01
31,2016-01-02
20,2016-01-03
28,2016-01-04
22,2016-01-05
22,2016-01-06
16,2016-01-07
23,2016-01-08
26,2016-01-09
13,2016-01-10
18,2016-01-11
17,2016-01-12
13,2016-01-13
13,2016-01-14
16,2016-01-15
15,2016-01-16
25,2016-01-17
24,2016-01-18
23,2016-01-19
23,2016-01-20
18,2016-01-21
28,2016-01-22
17,2016-01-23
14,2016-01-24
9,2016-01-25
14,2016-01-26
21,2016-01-27
10,2016-01-28
11,2016-01-29
12,2016-01-30
8,2016-01-31
12,2016-02-01
6,2016-02-02
6,2016-02-03
16,2016-02-04
3,2016-02-05
6,2016-02-06
8,2016-02-07
8,2016-02-08
6,2016-02-09
14,2016-02-10
14,2016-02-11
4,2016-02-12
0,2016-02-13
6,2016-02-14
1,2016-02-15
3,2016-02-16
10,2016-02-17
13,2016-02-18
5,2016-02-19
20,2016-02-20
20,2016-02-21
17,2016-02-22
9,2016-02-23
14,2016-02-24
10,2016-02-25
14,2016-02-26
21,2016-02-27
21,2016-02-28
17,2016-02-29
21,2016-03-01
14,2016-03-02
11,2016-03-03
9,2016-03-04
10,2016-03-05
18,2016-03-06
9,2016-03-07
18,2016-03-08
9,2016-03-09
14,2016-03-10
13,2016-03-11
12,2016-03-12
15,2016-03-13
21,2016-03-14
10,2016-03-15
16,2016-03-16
26,2016-03-17
16,2016-03-18
9,2016-03-19
6,2016-03-20
19,2016-03-21
8,2016-03-22
14,2016-03-23
14,2016-03-24
8,2016-03-25
19,2016-03-26
10,2016-03-27
18,2016-03-28
