2810,datetime
42,2015-01-25
36,2015-01-26
30,2015-01-27
23,2015-01-28
27,2015-01-29
34,2015-01-30
30,2015-01-31
59,2015-02-01
54,2015-02-02
37,2015-02-03
22,2015-02-04
38,2015-02-05
33,2015-02-06
38,2015-02-07
55,2015-02-08
58,2015-02-09
43,2015-02-10
24,2015-02-11
33,2015-02-12
31,2015-02-13
33,2015-02-14
68,2015-02-15
57,2015-02-16
33,2015-02-17
30,2015-02-18
31,2015-02-19
25,2015-02-20
42,2015-02-21
43,2015-02-22
58,2015-02-23
31,2015-02-24
28,2015-02-25
37,2015-02-26
37,2015-02-27
38,2015-02-28
62,2015-03-01
41,2015-03-02
29,2015-03-03
30,2015-03-04
36,2015-03-05
32,2015-03-06
56,2015-03-07
41,2015-03-08
51,2015-03-09
32,2015-03-10
30,2015-03-11
18,2015-03-12
35,2015-03-13
26,2015-03-14
47,2015-03-15
67,2015-03-16
27,2015-03-17
28,2015-03-18
32,2015-03-19
28,2015-03-20
42,2015-03-21
47,2015-03-22
58,2015-03-23
30,2015-03-24
29,2015-03-25
27,2015-03-26
47,2015-03-27
43,2015-03-28
58,2015-03-29
73,2015-03-30
55,2015-03-31
28,2015-04-01
25,2015-04-02
30,2015-04-03
36,2015-04-04
60,2015-04-05
66,2015-04-06
36,2015-04-07
46,2015-04-08
20,2015-04-09
28,2015-04-10
37,2015-04-11
57,2015-04-12
69,2015-04-13
42,2015-04-14
29,2015-04-15
37,2015-04-16
30,2015-04-17
52,2015-04-18
49,2015-04-19
64,2015-04-20
29,2015-04-21
24,2015-04-22
29,2015-04-23
31,2015-04-24
37,2015-04-25
64,2015-04-26
60,2015-04-27
44,2015-04-28
39,2015-04-29
50,2015-04-30
52,2015-05-01
45,2015-05-02
61,2015-05-03
54,2015-05-04
36,2015-05-05
19,2015-05-06
28,2015-05-07
34,2015-05-08
62,2015-05-09
51,2015-05-10
68,2015-05-11
33,2015-05-12
29,2015-05-13
26,2015-05-14
38,2015-05-15
41,2015-05-16
54,2015-05-17
52,2015-05-18
42,2015-05-19
24,2015-05-20
26,2015-05-21
35,2015-05-22
58,2015-05-23
43,2015-05-24
55,2015-05-25
48,2015-05-26
39,2015-05-27
34,2015-05-28
46,2015-05-29
45,2015-05-30
58,2015-05-31
57,2015-06-01
55,2015-06-02
